"3-F4","3-SECENT","TEXTILES",NULL,"2017-07-28 12:51:35"
"3-F5","3-SECENT","PAPETERIE",NULL,"2017-07-28 12:51:35"
"3-F6","3-SECENT","MAROQUINERIE",NULL,"2017-07-28 12:51:35"
"3-F7","3-SECENT","JOUETS",NULL,"2017-07-28 12:51:35"
"3-F9","3-SECENT","ARTICLE DE MAISON",NULL,"2017-07-28 12:51:35"
"3-FA","3-SECENT","PARFUMERIE",NULL,"2017-07-28 12:51:35"
"3-FB","3-SECENT","TOILETTE",NULL,"2017-07-28 12:51:35"
"3-FC","3-SECENT","ENTRETIEN",NULL,"2017-07-28 12:51:35"
"3-N1","3-FRGFRA","FRUITS/LEGUMES",NULL,"2017-07-28 12:51:35"
"3-N2","3-FRGFRA","FRUIT-LEGUME LOCAUX",NULL,"2017-07-28 12:51:35"
"3-P1","3-FRGFRA","CREMERIE  B.O.F.",NULL,"2017-07-28 12:51:35"
"3-P3","3-FRGFRA","PATISSERIE",NULL,"2017-07-28 12:51:35"
"3-Q1","3-FRGFRA","CHARCUTERIE",NULL,"2017-07-28 12:51:35"
"3-Q9","3-FRGFRA","CHARCUTERIE LOCALE",NULL,"2017-07-28 12:51:35"
"3-S1","3-FRGCGL","VOLAILLES",NULL,"2017-07-28 12:51:35"
"3-S2","3-FRGCGL","POISSONS",NULL,"2017-07-28 12:51:35"
"3-S3","3-FRGCGL","ABATS",NULL,"2017-07-28 12:51:35"
"3-S4","3-FRGCGL","CARCASSES",NULL,"2017-07-28 12:51:35"
"3-S5","3-FRGCGL","BOVINS",NULL,"2017-07-28 12:51:35"
"3-S6","3-FRGCGL","PORCINS",NULL,"2017-07-28 12:51:35"
"3-S7","3-FRGCGL","OVINS",NULL,"2017-07-28 12:51:35"
"3-S8","3-FRGFRA","VIANDE FRAICHE",NULL,"2017-07-28 12:51:35"
"3-S9","3-FRGCGL","GIBIERS POILS PLUMES",NULL,"2017-07-28 12:51:35"
"3-X1","3-FRGSGL","FINDUS",NULL,"2017-07-28 12:51:35"
"3-X3","3-FRGSGL","DESSERT SURG.GLACES",NULL,"2017-07-28 12:51:35"
"3-X5","3-FRGSGL","LEGUMES SURGELES",NULL,"2017-07-28 12:51:35"
"3-X6","3-FRGSGL","MOTTA",NULL,"2017-07-28 12:51:35"
"3-X7","3-FRGSGL","DIVERS",NULL,"2017-07-28 12:51:35"
"3-X8","3-FRGSGL","MIKOGEL",NULL,"2017-07-28 12:51:35"
"3-X9","3-FRGSGL","GORCY",NULL,"2017-07-28 12:51:35"
"4-001","4-033","YAOURTS",NULL,"2017-08-20 18:18:14"
"4-002","4-033","DESSERTS",NULL,"2017-08-20 18:18:14"
"4-003","4-033","SUISSES",NULL,"2017-08-20 18:18:14"
"4-004","4-033","FROMAGES FRAIS",NULL,"2017-08-20 18:18:14"
"4-005","4-033","CREME FRAICHE/PDTS BASE CREME",NULL,"2017-08-20 18:18:14"
"4-006","4-033","JUS ET NECTAR FRUITS FRAIS",NULL,"2017-08-20 18:18:14"
"4-008","4-033","LAIT FRAIS",NULL,"2017-08-20 18:18:14"
"4-016","4-033","BEURRE ET SPEC.LAITIERES",NULL,"2017-08-20 18:18:14"
"4-017","4-033","MARGARINE & GRAISSE A F",NULL,"2017-08-20 18:18:14"
"4-018","4-033","PATE A TARTINER",NULL,"2017-08-20 18:18:14"
"4-019","4-011","LAIT LONGUE CONSERVATION",NULL,"2017-08-20 18:18:14"
"4-020","4-011","PRODUIT LAITIER UHT/ AUTRE UHT",NULL,"2017-08-20 18:18:14"
"4-021","4-033","OEUFS",NULL,"2017-08-20 18:18:14"
"4-022","4-033","FROMAGES LIBRE SERVICE",NULL,"2017-08-20 18:18:14"
"4-023","4-033","CUBE APERITIF",NULL,"2017-08-20 18:18:14"
"4-029","4-033","OVOPRODUITS PRODUITS DE RHF)",NULL,"2017-08-20 18:18:14"
"4-031","4-033","CHARCUTERIE PRE-EMBALLEE",NULL,"2017-08-20 18:18:14"
"4-032","4-011","JB & SCISSON SEC LS/VERRINE",NULL,"2017-08-20 18:18:14"
"4-033","4-033","TRAITEUR LS",NULL,"2017-08-20 18:18:14"
"4-034","4-033","CHARCUTERIE HALLAL/CASHER",NULL,"2017-08-20 18:18:14"
"4-041","4-033","POISSONS FUMES / SALES /SECHES",NULL,"2017-08-20 18:18:14"
"4-042","4-033","MARINADES",NULL,"2017-08-20 18:18:14"
"4-043","4-033","PRODUITS CANAPES",NULL,"2017-08-20 18:18:14"
"4-044","4-033","PRODUITS TRAITEURS DE LA MER",NULL,"2017-08-20 18:18:14"
"4-050","4-033","POULET LS",NULL,"2017-08-20 18:18:14"
"4-051","4-033","DINDE LS",NULL,"2017-08-20 18:18:14"
"4-052","4-033","CANARD ET OIE LS",NULL,"2017-08-20 18:18:14"
"4-053","4-033","PINTADE LS",NULL,"2017-08-20 18:18:14"
"4-054","4-011","CAILLE PIGEON GIBIER LS",NULL,"2017-08-20 18:18:15"
"4-055","4-033","LAPIN LS",NULL,"2017-08-20 18:18:15"
"4-056","4-033","ABATS DE VOLAILLE CRU LS",NULL,"2017-08-20 18:18:15"
"4-057","4-033","ELABORES CUITS ET CRUS LS",NULL,"2017-08-20 18:18:15"
"4-058","4-011","ALIMENTS POUR ANIMAUX LS",NULL,"2017-08-20 18:18:15"
"4-060","4-033","BOEUF LS",NULL,"2017-08-20 18:18:15"
"4-061","4-033","VEAU LS",NULL,"2017-08-20 18:18:15"
"4-062","4-033","AGNEAU LS",NULL,"2017-08-20 18:18:15"
"4-064","4-033","PORC LS",NULL,"2017-08-20 18:18:15"
"4-065","4-033","CHEVAL LS",NULL,"2017-08-20 18:18:15"
"4-066","4-033","STEAK HACHE LS",NULL,"2017-08-20 18:18:15"
"4-067","4-033","SNACK LS",NULL,"2017-08-20 18:18:15"
"4-068","4-033","ABATS CRUS LS",NULL,"2017-08-20 18:18:15"
"4-069","4-033","AUTRES VIANDES LS",NULL,"2017-08-20 18:18:15"
"4-070","4-033","VIANDES POUR ANIMAUX LS",NULL,"2017-08-20 18:18:15"
"4-071","4-033","DECOUPE VOLAILLE BOUCHERIE LS",NULL,"2017-08-20 18:18:15"
"4-080","4-033","POTAGES ET ENTREES SURGELES",NULL,"2017-08-20 18:18:15"
"4-081","4-033","POISSONS, F.DE MER,ESCARG. SRG",NULL,"2017-08-20 18:18:15"
"4-082","4-022","VIANDES ET ABATS SURGELES",NULL,"2017-08-20 18:18:15"
"4-083","4-022","GARNITURES DE P. DE TERRE SRG",NULL,"2017-08-20 18:18:15"
"4-084","4-022","LEGUMES SURGELES",NULL,"2017-08-20 18:18:15"
"4-085","4-022","PLATS CUISINES SURGELES",NULL,"2017-08-20 18:18:15"
"4-086","4-022","PATISSERIES ET PATES SURGELEES",NULL,"2017-08-20 18:18:15"
"4-087","4-022","FRUITS ET JUS DE FRT SURGELES",NULL,"2017-08-20 18:18:15"
"4-088","4-011","AIDES CULINAIRES",NULL,"2017-08-20 18:18:15"
"4-090","4-022","GLACES VRAC",NULL,"2017-08-20 18:18:15"
"4-091","4-022","GLACES DETENTE",NULL,"2017-08-20 18:18:15"
"4-092","4-033","SPEC.INDIV. A PARTAGER GLACES",NULL,"2017-08-20 18:18:15"
"4-100","4-033","CHARCUTERIE COUPE",NULL,"2017-08-20 18:18:15"
"4-1000",NULL,"GAZEIFIES",NULL,"2018-03-21 14:51:36"
"4-1001",NULL,"NON GAZEIFIES",NULL,"2018-03-21 14:51:36"
"4-1002",NULL,"SIROPS",NULL,"2018-03-21 14:51:36"
"4-1009",NULL,"SNACKING SOFTS DRINKS",NULL,"2018-03-21 14:51:36"
"4-101","4-033","TRAITEUR COUPE",NULL,"2017-08-20 18:18:15"
"4-1010",NULL,"BIERES ET PANACHES",NULL,"2018-03-21 14:51:36"
"4-1011",NULL,"CIDRES",NULL,"2018-03-21 14:51:36"
"4-1019",NULL,"SNACKING BIERES ET CIDRES",NULL,"2018-03-21 14:51:36"
"4-102","4-033","STAND PIZZA QUICHE",NULL,"2017-08-20 18:18:15"
"4-1020",NULL,"EAUX PLATES",NULL,"2018-03-21 14:51:36"
"4-1021",NULL,"EAUX GAZEUSES",NULL,"2018-03-21 14:51:36"
"4-1022",NULL,"EAUX AROMATISEES",NULL,"2018-03-21 14:51:36"
"4-1029",NULL,"SNACKING EAUX",NULL,"2018-03-21 14:51:36"
"4-103","4-033","STAND ROTISSERIE",NULL,"2017-08-20 18:18:15"
"4-1030",NULL,"VINS DE TABLES/PAYS",NULL,"2018-03-21 14:51:36"
"4-1031",NULL,"VQPRD BLANCS",NULL,"2018-03-21 14:51:36"
"4-1032",NULL,"VQPRD ROSES",NULL,"2018-03-21 14:51:36"
"4-1033",NULL,"VQPRD ROUGES/HORS BORDEAUX",NULL,"2018-03-21 14:51:36"
"4-1034",NULL,"VQPRD BORDEAUX ROUGES",NULL,"2018-03-21 14:51:36"
"4-1035",NULL,"VINS FINS/ETRANGERS",NULL,"2018-03-21 14:51:36"
"4-1036",NULL,"CHAMPAGNES",NULL,"2018-03-21 14:51:36"
"4-1037",NULL,"MOUSSEUX/VINS PETILL.",NULL,"2018-03-21 14:51:36"
"4-1039",NULL,"SNACKING VINS",NULL,"2018-03-21 14:51:36"
"4-104","4-033","STAND SANDWICH",NULL,"2017-08-20 18:18:15"
"4-1040",NULL,"APERITIFS",NULL,"2018-03-21 14:51:36"
"4-1041",NULL,"ALCOOLS",NULL,"2018-03-21 14:51:36"
"4-1042",NULL,"DIGESTIFS",NULL,"2018-03-21 14:51:36"
"4-1049",NULL,"SNACKING SPIRITUEUX",NULL,"2018-03-21 14:51:36"
"4-105","4-033","CHARCUTERIE FRAIS EMBALLE",NULL,"2017-08-20 18:18:15"
"4-106","4-033","TRAITEUR FRAIS EMBALLE",NULL,"2017-08-20 18:18:15"
"4-108","4-033","STAND HMR",NULL,"2017-08-20 18:18:15"
"4-1098",NULL,"CAISSE RAYON 10",NULL,"2018-03-21 14:51:36"
"4-1099",NULL,"REMBOURSEMENT LIQUIDE",NULL,"2018-03-21 14:51:36"
"4-110","4-033","FROMAGE A LA COUPE",NULL,"2017-08-20 18:18:15"
"4-1100",NULL,"VITRES",NULL,"2018-03-21 14:51:36"
"4-1101",NULL,"FOURS ET METAUX",NULL,"2018-03-21 14:51:36"
"4-1102",NULL,"MEUBLES ET SOLS",NULL,"2018-03-21 14:51:36"
"4-1103",NULL,"NETTOYANTS MULTI-USAGE",NULL,"2018-03-21 14:51:36"
"4-1104",NULL,"ENTRETIEN SANITAIRE",NULL,"2018-03-21 14:51:36"
"4-1105",NULL,"EPONGES",NULL,"2018-03-21 14:51:36"
"4-1106",NULL,"DETERGENT VAISSELLE",NULL,"2018-03-21 14:51:36"
"4-1107",NULL,"DETERGENT LAVE-VAISSELLE",NULL,"2018-03-21 14:51:36"
"4-1108",NULL,"PAPIER-MENAGE",NULL,"2018-03-21 14:51:36"
"4-1109",NULL,"DESODORISANT MAISON",NULL,"2018-03-21 14:51:36"
"4-111","4-033","AUTRE CREMERIE A LA COUPE",NULL,"2017-08-20 18:18:15"
"4-1110",NULL,"CUIRS-CHAUSSURES",NULL,"2018-03-21 14:51:36"
"4-1111",NULL,"PRODUITS FEUX",NULL,"2018-03-21 14:51:36"
"4-1112",NULL,"INSECTICIDES",NULL,"2018-03-21 14:51:36"
"4-112","4-033","FROMAGES FRAIS EMBALLES",NULL,"2017-08-20 18:18:15"
"4-1120",NULL,"SAVONS-MENAGE",NULL,"2018-03-21 14:51:36"
"4-1121",NULL,"ENTRETIEN LINGE",NULL,"2018-03-21 14:51:36"
"4-1122",NULL,"PRODUITS DE LAVAGE",NULL,"2018-03-21 14:51:36"
"4-1123",NULL,"ADOUCISSANT",NULL,"2018-03-21 14:51:36"
"4-1198",NULL,"CAISSE RAYON 11",NULL,"2018-03-21 14:51:36"
"4-1199",NULL,"GESTION METIER DROGUERIE",NULL,"2018-03-21 14:51:36"
"4-1200",NULL,"PAPIERS HYGIENIQUES",NULL,"2018-03-21 14:51:36"
"4-1201",NULL,"MOUCHOIRS EN PAPIER",NULL,"2018-03-21 14:51:36"
"4-1202",NULL,"COUCHES",NULL,"2018-03-21 14:51:36"
"4-1203",NULL,"INCONTINENCE",NULL,"2018-03-21 14:51:36"
"4-1204",NULL,"HYGIENE FEMININE",NULL,"2018-03-21 14:51:36"
"4-1205",NULL,"COTON",NULL,"2018-03-21 14:51:36"
"4-1206",NULL,"PRODUITS NETTOYANTS",NULL,"2018-03-21 14:51:36"
"4-1210",NULL,"SAVONS DE TOILETTE",NULL,"2018-03-21 14:51:36"
"4-1211",NULL,"BAINS DOUCHES",NULL,"2018-03-21 14:51:36"
"4-1212",NULL,"DENTIFRICES",NULL,"2018-03-21 14:51:36"
"4-1213",NULL,"BROSSES A DENTS",NULL,"2018-03-21 14:51:36"
"4-1214",NULL,"HYGIENE BEBE",NULL,"2018-03-21 14:51:36"
"4-1220",NULL,"SHAMPOOINGS",NULL,"2018-03-21 14:51:36"
"4-1221",NULL,"APRES-SHAMPOOINGS, SOINS",NULL,"2018-03-21 14:51:36"
"4-1222",NULL,"TRAITEMENTS ET SOINS",NULL,"2018-03-21 14:51:36"
"4-1223",NULL,"FIXATEURS",NULL,"2018-03-21 14:51:36"
"4-1224",NULL,"COLORATION",NULL,"2018-03-21 14:51:36"
"4-1230",NULL,"MAQUILLAGE",NULL,"2018-03-21 14:51:36"
"4-1231",NULL,"PARFUMERIE ALCOOLIQUE",NULL,"2018-03-21 14:51:36"
"4-1232",NULL,"DEODORANTS",NULL,"2018-03-21 14:51:36"
"4-1233",NULL,"BROSSERIE ET ACCESSOIRES",NULL,"2018-03-21 14:51:36"
"4-1240",NULL,"SOINS DU VISAGE",NULL,"2018-03-21 14:51:36"
"4-1241",NULL,"SOINS DU CORPS",NULL,"2018-03-21 14:51:36"
"4-1242",NULL,"SOINS DES MAINS",NULL,"2018-03-21 14:51:36"
"4-1243",NULL,"SOINS DES PIEDS",NULL,"2018-03-21 14:51:36"
"4-1244",NULL,"PRODUITS SOLAIRES",NULL,"2018-03-21 14:51:36"
"4-1245",NULL,"INSECTIFUGES",NULL,"2018-03-21 14:51:36"
"4-1250",NULL,"TOILETTE HOMME",NULL,"2018-03-21 14:51:36"
"4-1251",NULL,"RASAGE",NULL,"2018-03-21 14:51:36"
"4-1252",NULL,"PDS AP RASAGE, E DE T HOMME",NULL,"2018-03-21 14:51:36"
"4-1253",NULL,"DEODORANTS",NULL,"2018-03-21 14:51:36"
"4-1260",NULL,"PANSEMENT ET COMPLEMENTS",NULL,"2018-03-21 14:51:36"
"4-1261",NULL,"COMPLEMENTS ALIMENTAIRES",NULL,"2018-03-21 14:51:36"
"4-1298",NULL,"CAISSE RAYON 12",NULL,"2018-03-21 14:51:36"
"4-1299",NULL,"GESTION METIER PARFUMERIE",NULL,"2018-03-21 14:51:36"
"4-135",NULL,"PORC TRAD",NULL,"2018-02-12 16:01:51"
"4-136","4-033","VOLAILLE TRAD",NULL,"2017-08-20 18:18:15"
"4-138","4-033","AUTRES VIANDES TRAD",NULL,"2017-08-20 18:18:15"
"4-139","4-033","PRODUITS ELABORES TRAD",NULL,"2017-08-20 18:18:15"
"4-1400",NULL,"PANIFICATION",NULL,"2018-03-21 14:51:36"
"4-1401",NULL,"CEREALES ET BARRES",NULL,"2018-03-21 14:51:36"
"4-1402",NULL,"CONFITURES",NULL,"2018-03-21 14:51:36"
"4-1403",NULL,"MIELS ET CREMES",NULL,"2018-03-21 14:51:36"
"4-1404",NULL,"PATES A TARTINER",NULL,"2018-03-21 14:51:36"
"4-1405",NULL,"CAFES TORREFIES",NULL,"2018-03-21 14:51:36"
"4-1406",NULL,"CAFES SOLUBLES ET CHICOREE",NULL,"2018-03-21 14:51:36"
"4-1407",NULL,"THES - INFUSIONS",NULL,"2018-03-21 14:51:36"
"4-1408",NULL,"PETITS DEJ. INSTANTANES",NULL,"2018-03-21 14:51:36"
"4-1409",NULL,"LAITS",NULL,"2018-03-21 14:51:36"
"4-1410",NULL,"BISCUITS SECS",NULL,"2018-03-21 14:51:36"
"4-1411",NULL,"CHOCOLATES, FRUITES",NULL,"2018-03-21 14:51:36"
"4-1412",NULL,"GOUTERS",NULL,"2018-03-21 14:51:36"
"4-1413",NULL,"ASSORTIMENT, DESSERTS",NULL,"2018-03-21 14:51:36"
"4-1414",NULL,"POCKETS",NULL,"2018-03-21 14:51:36"
"4-1415",NULL,"PATISSERIE",NULL,"2018-03-21 14:51:36"
"4-1419",NULL,"SNACKING BISCUITS SUCRES",NULL,"2018-03-21 14:51:36"
"4-1420",NULL,"TABLETTES DE CHOCOLAT",NULL,"2018-03-21 14:51:36"
"4-1421",NULL,"CONFISERIE DE CHOCOLAT",NULL,"2018-03-21 14:51:36"
"4-1422",NULL,"CONFISERIE DE SUCRE",NULL,"2018-03-21 14:51:36"
"4-1423",NULL,"PATES DE FRUITS, NOUGATS",NULL,"2018-03-21 14:51:36"
"4-1424",NULL,"CHEWING-GUM",NULL,"2018-03-21 14:51:36"
"4-1425",NULL,"CHOCOLATS SAISONNIERS NOEL",NULL,"2018-03-21 14:51:36"
"4-1426",NULL,"CHOCOLATS SAISONNIERS PAQUES",NULL,"2018-03-21 14:51:36"
"4-1429",NULL,"SNACKING CONFISERIE",NULL,"2018-03-21 14:51:36"
"4-1430",NULL,"FRUITS AUX SIROP",NULL,"2018-03-21 14:51:36"
"4-1431",NULL,"COMPOTES",NULL,"2018-03-21 14:51:36"
"4-1432",NULL,"DESSERTS PREPARES",NULL,"2018-03-21 14:51:36"
"4-1433",NULL,"DESSERTS A PREPARER",NULL,"2018-03-21 14:51:36"
"4-1434",NULL,"AIDES A LA PATISSERIE",NULL,"2018-03-21 14:51:36"
"4-1435",NULL,"SUCRES",NULL,"2018-03-21 14:51:36"
"4-1436",NULL,"FARINES",NULL,"2018-03-21 14:51:36"
"4-1437",NULL,"PRODUITS DIETETIQUES BIO",NULL,"2018-03-21 14:51:36"
"4-1439",NULL,"SNACKING DESSERTS, AIDE PATISS",NULL,"2018-03-21 14:51:36"
"4-1440",NULL,"JUS FRUITS, FRUIT, GOUTER",NULL,"2018-03-21 14:51:36"
"4-1441",NULL,"REPAS LEGUME,LEGUM/VIANDE",NULL,"2018-03-21 14:51:36"
"4-1442",NULL,"FARINE CEREALE,PETIT DEJ",NULL,"2018-03-21 14:51:36"
"4-1443",NULL,"LAITS INFANTILES",NULL,"2018-03-21 14:51:36"
"4-1449",NULL,"SNACKING ALIMENTS INFANTILES",NULL,"2018-03-21 14:51:36"
"4-1450",NULL,"POTAGES",NULL,"2018-03-21 14:51:36"
"4-1451",NULL,"PATES",NULL,"2018-03-21 14:51:36"
"4-1452",NULL,"SEMOULES/COUSCOUS",NULL,"2018-03-21 14:51:36"
"4-1453",NULL,"LEGUMES SECS",NULL,"2018-03-21 14:51:36"
"4-1454",NULL,"RIZ",NULL,"2018-03-21 14:51:36"
"4-1455",NULL,"PUREE",NULL,"2018-03-21 14:51:36"
"4-1459",NULL,"SNACKING POTAGES, PATES, FECUL",NULL,"2018-03-21 14:51:36"
"4-1460",NULL,"CONSERVES LEG.VERTS",NULL,"2018-03-21 14:51:36"
"4-1461",NULL,"CONSERVES AUTRES LEG.",NULL,"2018-03-21 14:51:36"
"4-1462",NULL,"CONSERVE MAIS,EXOT,SALADE",NULL,"2018-03-21 14:51:36"
"4-1463",NULL,"CONSERVES CHAMPIGNONS",NULL,"2018-03-21 14:51:36"
"4-1464",NULL,"CONSERVES POISSONS",NULL,"2018-03-21 14:51:36"
"4-1465",NULL,"CONSERVES VIANDES PATES",NULL,"2018-03-21 14:51:37"
"4-1466",NULL,"PLATS CUISINES",NULL,"2018-03-21 14:51:37"
"4-1467",NULL,"PRODUITS DU MONDE",NULL,"2018-03-21 14:51:37"
"4-1469",NULL,"SNACKING CONSERVES ET PLATS CU",NULL,"2018-03-21 14:51:37"
"4-1470",NULL,"CONDIMENTS",NULL,"2018-03-21 14:51:37"
"4-1471",NULL,"SAUCES FROIDES",NULL,"2018-03-21 14:51:37"
"4-1472",NULL,"SAUCES CHAUDES",NULL,"2018-03-21 14:51:37"
"4-1473",NULL,"HUILES ET VINAIGRES",NULL,"2018-03-21 14:51:37"
"4-1474",NULL,"SELS ET EPICES",NULL,"2018-03-21 14:51:37"
"4-1475",NULL,"BOUILLON,AIDE CULINAIRE",NULL,"2018-03-21 14:51:37"
"4-1479",NULL,"SNACKING CONDIMENTS ET ASSAISO",NULL,"2018-03-21 14:51:37"
"4-1480",NULL,"GRAINES ET MELANGES",NULL,"2018-03-21 14:51:37"
"4-1481",NULL,"BISCUITS SALES",NULL,"2018-03-21 14:51:37"
"4-1482",NULL,"SOUFFLES-EXTRUDES",NULL,"2018-03-21 14:51:37"
"4-1483",NULL,"AUTRES PRODUITS APERITIFS",NULL,"2018-03-21 14:51:37"
"4-1484",NULL,"CHIPS",NULL,"2018-03-21 14:51:37"
"4-1489",NULL,"SNACKING PRODUITS POUR APERITI",NULL,"2018-03-21 14:51:37"
"4-1490",NULL,"ALIMENTS POUR CHIENS",NULL,"2018-03-21 14:51:37"
"4-1491",NULL,"ALIMENTS POUR CHATS",NULL,"2018-03-21 14:51:37"
"4-1492",NULL,"RONGEUR",NULL,"2018-03-21 14:51:37"
"4-1493",NULL,"OISEAUX",NULL,"2018-03-21 14:51:37"
"4-1494",NULL,"BASSE COUR",NULL,"2018-03-21 14:51:37"
"4-1495",NULL,"POISSONS",NULL,"2018-03-21 14:51:37"
"4-1496",NULL,"NOUVEAUX ANIMEAUX DE COMPAGNIE",NULL,"2018-03-21 14:51:37"
"4-1498",NULL,"CAISSE RAYON 14",NULL,"2018-03-21 14:51:37"
"4-1499",NULL,"REMBOURSEMENTS EPICERIE",NULL,"2018-03-21 14:51:37"
"4-154","4-033","COQUILLAGE ET MOLLUSQUES",NULL,"2017-08-20 18:18:15"
"4-157","4-033","POISSONNERIE FRAICHE PRE EMBAL",NULL,"2017-08-20 18:18:15"
"4-161","4-033","PAINS",NULL,"2017-08-20 18:18:15"
"4-162","4-033","VIENNOISERIES",NULL,"2017-08-20 18:18:15"
"4-163","4-033","PATISSERIE FRAICHE",NULL,"2017-08-20 18:18:15"
"4-165","4-011","PATISSERIE SECHE",NULL,"2017-08-20 18:18:15"
"4-166","4-022","GALETTES DES ROIS HORS BRIOCHE",NULL,"2017-08-20 18:18:15"
"4-167","4-033","CHOCOLAT FRAIS",NULL,"2017-08-20 18:18:15"
"4-168","4-022","GLACES INDIVIDUELLES",NULL,"2017-08-20 18:18:15"
"4-169","4-011","MATIERES PREMIERES BOULANGERIE",NULL,"2017-08-20 18:18:15"
"4-170","4-033","MATIERES PREMIERS PATISSERIE",NULL,"2017-08-20 18:18:15"
"4-181","4-011","FRUITS FRAIS",NULL,"2017-08-20 18:18:15"
"4-182","4-033","FRUITS SECS",NULL,"2017-08-20 18:18:15"
"4-183","4-033","LEGUMES FRAIS",NULL,"2017-08-20 18:18:15"
"4-185","4-033","4EME GAMME",NULL,"2017-08-20 18:18:15"
"4-186","4-033","5EME GAMME",NULL,"2017-08-20 18:18:15"
"4-1900",NULL,"TOILETTE DU VISAGE",NULL,"2018-03-21 14:51:37"
"4-1901",NULL,"SOINS DU VISAGE",NULL,"2018-03-21 14:51:37"
"4-1902",NULL,"SPECIFIQUES VISAGE",NULL,"2018-03-21 14:51:37"
"4-1903",NULL,"SOINS DU CORPS",NULL,"2018-03-21 14:51:37"
"4-1904",NULL,"SPECIFIQUES CORPS",NULL,"2018-03-21 14:51:37"
"4-1905",NULL,"SOLAIRES",NULL,"2018-03-21 14:51:37"
"4-1910",NULL,"TOILETTE",NULL,"2018-03-21 14:51:37"
"4-1911",NULL,"HYGIENE BUCCO-DENTAIRE",NULL,"2018-03-21 14:51:37"
"4-1912",NULL,"HYGIENE DES PIEDS",NULL,"2018-03-21 14:51:37"
"4-1913",NULL,"PREMIERS SOINS",NULL,"2018-03-21 14:51:37"
"4-1914",NULL,"HYGIENE FEMININE",NULL,"2018-03-21 14:51:37"
"4-1915",NULL,"DIVERS",NULL,"2018-03-21 14:51:37"
"4-1920",NULL,"SHAMPOINGS",NULL,"2018-03-21 14:51:37"
"4-1921",NULL,"SOINS CAPILLAIRES",NULL,"2018-03-21 14:51:37"
"4-1922",NULL,"COLORATION",NULL,"2018-03-21 14:51:37"
"4-1923",NULL,"ACCESSOIRES CAPILLAIRES",NULL,"2018-03-21 14:51:37"
"4-1930",NULL,"TOILETTE DU BEBE",NULL,"2018-03-21 14:51:37"
"4-1931",NULL,"ALIMENTATION INFANTILE",NULL,"2018-03-21 14:51:37"
"4-1932",NULL,"ACCESSOIRES BEBE",NULL,"2018-03-21 14:51:37"
"4-1940",NULL,"ALIMENTATION DIETETIQUE",NULL,"2018-03-21 14:51:37"
"4-1941",NULL,"PHYTOTHERAPIE",NULL,"2018-03-21 14:51:37"
"4-1942",NULL,"COMPLEMENTS ALIMENTAIRE",NULL,"2018-03-21 14:51:37"
"4-1950",NULL,"SOINS DE L'HOMME",NULL,"2018-03-21 14:51:37"
"4-1951",NULL,"PARFUMS",NULL,"2018-03-21 14:51:37"
"4-1952",NULL,"PRODUITS PARFUMANTS",NULL,"2018-03-21 14:51:37"
"4-1960",NULL,"MAQUILLAGE DU TEINT",NULL,"2018-03-21 14:51:37"
"4-1961",NULL,"MAQUILLAGE DES YEUX",NULL,"2018-03-21 14:51:37"
"4-1962",NULL,"MAQUILLAGE DES LEVRES",NULL,"2018-03-21 14:51:37"
"4-1963",NULL,"MAQUILLAGE DES ONGLES",NULL,"2018-03-21 14:51:37"
"4-1964",NULL,"DIVERS MAQUILLAGE",NULL,"2018-03-21 14:51:37"
"4-1980",NULL,"SOINS CABINE EPILATIONS FEMME",NULL,"2018-03-21 14:51:37"
"4-1981",NULL,"SOINS CABINES VISAGE FEMME",NULL,"2018-03-21 14:51:37"
"4-1982",NULL,"SOINS CABINES CORPS FEMME",NULL,"2018-03-21 14:51:37"
"4-1983",NULL,"SOINS CABINES HOMME ENFANT-ADO",NULL,"2018-03-21 14:51:37"
"4-1984",NULL,"SOINS MISE EN BEAUT?  ATELIERS",NULL,"2018-03-21 14:51:37"
"4-1985",NULL,"PRODUITS RETAIL FEMME INSTITUT",NULL,"2018-03-21 14:51:37"
"4-1986",NULL,"PDTS RETAIL HOMME ENFANT ADO M",NULL,"2018-03-21 14:51:37"
"4-1987",NULL,"MATERIELS ET CONSOMMABLES INST",NULL,"2018-03-21 14:51:37"
"4-1988",NULL,"ECONOMAT, PUBLICITE, ALIMENTAI",NULL,"2018-03-21 14:51:37"
"4-1989",NULL,"NON UTILISEU",NULL,"2018-03-21 14:51:37"
"4-1990",NULL,"DIVERS",NULL,"2018-03-21 14:51:37"
"4-1998",NULL,"CAISSE RAYON 19",NULL,"2018-03-21 14:51:37"
"4-1999",NULL,"REMBOURSEMENT PARAPHARMACIE",NULL,"2018-03-21 14:51:37"
"4-2000",NULL,"JAMBON CUIT",NULL,"2018-03-21 14:51:37"
"4-2001",NULL,"SALAISON,SAUCISSON CUITS",NULL,"2018-03-21 14:51:37"
"4-2002",NULL,"VIANDE,JAMBON: SECS, CRUS",NULL,"2018-03-21 14:51:37"
"4-2003",NULL,"PATES",NULL,"2018-03-21 14:51:37"
"4-2004",NULL,"CHARCUTERIE A CUIRE",NULL,"2018-03-21 14:51:37"
"4-2005",NULL,"SALAISONS",NULL,"2018-03-21 14:51:37"
"4-201","4-011","PANIFICATION SECHE",NULL,"2017-08-20 18:18:15"
"4-2010",NULL,"CHARCUTERIE EMBAL PROGRE.",NULL,"2018-03-21 14:51:37"
"4-2011",NULL,"CHARCUTERIE LS INDUSTRIEL",NULL,"2018-03-21 14:51:37"
