"021700","1","SEC","EPI","00001","AK","AA","","BOULES FROMAGE 75GR GD JURY","BOULES FROMAGE 75GR GD JURY","BOULES FROMAGE 75GR GD JURY","BOULES FROMAGE 75GR GD JURY","","","","","","","3245390015587","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"021702","1","SEC","EPI","00000","AK","AB","","NOIX CAJOU 150G NUTSY","NOIX CAJOU 150G NUTSY","NOIX CAJOU 150G NUTSY","NOIX CAJOU 150G NUTSY","","","","","","","3264740005030","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"021769","1","SEC","LIQ","00000","D5","","","ST EMILION RGE CH.BILLERON 75C","ST EMILION RGE CH.BILLERON 75C","ST EMILION RGE CH.BILLERON 75C","ST EMILION RGE CH.BILLERON 75C","","","","","","","3660989190665","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"021826","1","FRG","CGL","00000","S5","TG","","BROCHETTE ONGLET BOEUF 500G","BROCHETTE ONGLET BOEUF 500G","BROCHETTE ONGLET BOEUF 500G","BROCHETTE ONGLET BOEUF 500G","","","","","","","3760091932396","","","","CONGELE","","","1","","","","0","","","","","NON","","","","16.00","","301","","","","",""
"021852","1","SEC","LIQ","00000","D5","","","MUSCADET SM/LIE CARREFOUR 75CL","MUSCADET SM/LIE CARREFOUR 75CL","MUSCADET SM/LIE CARREFOUR 75CL","MUSCADET SM/LIE CARREFOUR 75CL","","","","","","","3245414914209","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"021928","1","SEC","EPI","00000","AN","","","CHOCOLATS BELGES BTE 500G","CHOCOLATS BELGES BTE 500G","CHOCOLATS BELGES BTE 500G","CHOCOLATS BELGES BTE 500G","","","","","","","5411901048445","","","","SEC","","","1","","","","0","","","","","NON","","","","11.00","","301","","","","",""
"022002","1","SEC","EPI","00000","AM","","","BOUDOIRS AUX OEUFS/30 JUR/CHAM","BOUDOIRS AUX OEUFS/30 JUR/CHAM","BOUDOIRS AUX OEUFS/30 JUR/CHAM","BOUDOIRS AUX OEUFS/30 JUR/CHAM","","","","","","","3245390059604","","","","SEC","","","1","","","","0","","","","","NON","","","","14.00","","301","","","","",""
"022061","1","SEC","EPI","00000","AM","","","BOUDOIRS 400G **","BOUDOIRS 400G **","BOUDOIRS 400G **","BOUDOIRS 400G **","","","","","","","8002720001949","","","","SEC","","","1","","","","0","","","","","NON","","","","15.00","","301","","","","",""
"022257","1","SEC","EPI","00000","AM","","","BOUDOIRS 200G **","BOUDOIRS 200G **","BOUDOIRS 200G **","BOUDOIRS 200G **","","","","","","","3251343602018","","","","SEC","","","1","","","","0","","","","","NON","","","","20.00","","301","","","","",""
"022303","1","FRG","SGL","00001","X3","","","CONE/6 VANIL/FRAISE GD JURY","CONE/6 VANIL/FRAISE GD JURY","CONE/6 VANIL/FRAISE GD JURY","CONE/6 VANIL/FRAISE GD JURY","","","","","","","3245390110787","","","","SURGELE","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"022453","1","SEC","EPI","00001","AM","","","BARQUETTE ABRICOT/18 GD JURY","BARQUETTE ABRICOT/18 GD JURY","BARQUETTE ABRICOT/18 GD JURY","BARQUETTE ABRICOT/18 GD JURY","","","","","","","3245390036155","","","","SEC","","","1","","","","0","","","","","NON","","","","24.00","","301","","","","",""
"022454","1","SEC","EPI","00001","AM","","","BARQUETTE FRAISE/18 GD JURY","BARQUETTE FRAISE/18 GD JURY","BARQUETTE FRAISE/18 GD JURY","BARQUETTE FRAISE/18 GD JURY","","","","","","","3245390036186","","","","SEC","","","1","","","","0","","","","","NON","","","","24.00","","301","","","","",""
"022611","1","SEC","EPI","00000","AM","","","LUNETTE ROMANS FRAISE 350G RDF","LUNETTE ROMANS FRAISE 350G RDF","LUNETTE ROMANS FRAISE 350G RDF","LUNETTE ROMANS FRAISE 350G RDF","","","","","","","3245390039668","","","","SEC","","","1","","","","0","","","","","NON","","","","10.00","","301","","","","",""
"022644","1","SEC","LIQ","00000","D5","","","MINERVOIS RGE CARREFOUR 75CL","MINERVOIS RGE CARREFOUR 75CL","MINERVOIS RGE CARREFOUR 75CL","MINERVOIS RGE CARREFOUR 75CL","","","","","","","3245414045149","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"022814","1","SEC","EPI","00001","AK","AB","","NOIX CAJOU 125GR GD JURY","NOIX CAJOU 125GR GD JURY","NOIX CAJOU 125GR GD JURY","NOIX CAJOU 125GR GD JURY","","","","","","","3245390043320","","","","SEC","","","1","","","","0","","","","","NON","","","","24.00","","301","","","","",""
"023128","1","SEC","ENT","00017","FC","ES","","K2R FLACON AVANT LAVAGE 750ML","K2R FLACON AVANT LAVAGE 750ML","K2R FLACON AVANT LAVAGE 750ML","K2R FLACON AVANT LAVAGE 750ML","","","","","","","3152210229195","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"023133","1","SEC","EPI","00001","AE","AB","","PATE A TARTINER 750G 13% GJURY","PATE A TARTINER 750G 13% GJURY","PATE A TARTINER 750G 13% GJURY","PATE A TARTINER 750G 13% GJURY","","","","","","","3560071005702","","","","SEC","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"023136","1","SEC","EPI","00000","AM","","","GALETTE COTENTIN REF.FRANCE","GALETTE COTENTIN REF.FRANCE","GALETTE COTENTIN REF.FRANCE","GALETTE COTENTIN REF.FRANCE","","","","","","","3245390021908","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"023137","1","SEC","EPI","00000","AM","","","SABLE POMME/CREME 150G REFLET","SABLE POMME/CREME 150G REFLET","SABLE POMME/CREME 150G REFLET","SABLE POMME/CREME 150G REFLET","","","","","","","3245390206077","","","","SEC","","","1","","","","0","","","","","NON","","","","10.00","","301","","","","",""
"023138","1","SEC","EPI","00000","AM","","","SABLE NORMAND REF.FRANCE","SABLE NORMAND REF.FRANCE","SABLE NORMAND REF.FRANCE","SABLE NORMAND REF.FRANCE","","","","","","","3245390021861","","","","SEC","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"023148","1","SEC","EPI","00001","AE","AB","","PATE A TARTINER 400G GD JURY","PATE A TARTINER 400G GD JURY","PATE A TARTINER 400G GD JURY","PATE A TARTINER 400G GD JURY","","","","","","","3560071005696","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"023178","1","SEC","EPI","00001","AM","","","GOUTER DORE CACAO   GD JURY","GOUTER DORE CACAO   GD JURY","GOUTER DORE CACAO   GD JURY","GOUTER DORE CACAO   GD JURY","","","","","","","3245390031402","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"023505","1","SEC","EPI","00000","AK","BK","","CHIPS GRILL 125G FLOFOR","CHIPS GRILL 125G FLOFOR","CHIPS GRILL 125G FLOFOR","CHIPS GRILL 125G FLOFOR","","","","","","","3075360001421","","","","SEC","","","1","","","","0","","","","","NON","","","","16.00","","301","","","","",""
"023770","1","SEC","LIQ","00000","D5","","","FITOU RGE CARREFOUR 75CL","FITOU RGE CARREFOUR 75CL","FITOU RGE CARREFOUR 75CL","FITOU RGE CARREFOUR 75CL","","","","","","","3245414134980","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"023811","1","SEC","EPI","00001","AM","","","LANGUE DE CHAT 200GR GD JURY","LANGUE DE CHAT 200GR GD JURY","LANGUE DE CHAT 200GR GD JURY","LANGUE DE CHAT 200GR GD JURY","","","","","","","3245390055170","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"023986","1","SEC","EPI","00000","AM","","","MINI BOUCHEES X 144 EN CUISINE","MINI BOUCHEES X 144 EN CUISINE","MINI BOUCHEES X 144 EN CUISINE","MINI BOUCHEES X 144 EN CUISINE","","","","","","","3184830057384","","","","SEC","","","1","","","","0","","","","","NON","","","","1.00","","301","","","","",""
"024057","1","SEC","EPI","00001","AM","","","BISCUIT CHOCO LAIT GD JURY","BISCUIT CHOCO LAIT GD JURY","BISCUIT CHOCO LAIT GD JURY","BISCUIT CHOCO LAIT GD JURY","","","","","","","3245390563422","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"024061","1","SEC","EPI","00001","AM","","","COOKIES NOUGAT/CHOC. GD JURY","COOKIES NOUGAT/CHOC. GD JURY","COOKIES NOUGAT/CHOC. GD JURY","COOKIES NOUGAT/CHOC. GD JURY","","","","","","","3245391167957","","","","SEC","","","1","","","","0","","","","","NON","","","","16.00","","301","","","","",""
"024130","1","SEC","EPI","00000","AM","","","GOUTER X'TRA FRAISE/10 BN","GOUTER X'TRA FRAISE/10 BN","GOUTER X'TRA FRAISE/10 BN","GOUTER X'TRA FRAISE/10 BN","","","","","","","3061990125620","","","","SEC","","","1","","","","0","","","","","NON","","","","16.00","","301","","","","",""
"024387","1","SEC","EPI","00001","AM","","","GOUTER PULPE FRAISE/16 G.JURY","GOUTER PULPE FRAISE/16 G.JURY","GOUTER PULPE FRAISE/16 G.JURY","GOUTER PULPE FRAISE/16 G.JURY","","","","","","","3245390702364","","","","SEC","","","1","","","","0","","","","","NON","","","","18.00","","301","","","","",""
"024389","1","SEC","EPI","00000","AM","","","GOUTER CARRE/16 G.JURY/POULT","GOUTER CARRE/16 G.JURY/POULT","GOUTER CARRE/16 G.JURY/POULT","GOUTER CARRE/16 G.JURY/POULT","","","","","","","3245390685452","","","","SEC","","","1","","","","0","","","","","NON","","","","18.00","","301","","","","",""
"024395","1","SEC","EPI","00001","AM","","","GOUTER CHOCO ROND 330G GD JURY","GOUTER CHOCO ROND 330G GD JURY","GOUTER CHOCO ROND 330G GD JURY","GOUTER CHOCO ROND 330G GD JURY","","","","","","","3245390015815","","","","SEC","","","1","","","","0","","","","","NON","","","","24.00","","301","","","","",""
"024525","1","SEC","LIQ","00000","D5","","","JULIENAS RGE A.AUCOEUR VV 75CL","JULIENAS RGE A.AUCOEUR VV 75CL","JULIENAS RGE A.AUCOEUR VV 75CL","JULIENAS RGE A.AUCOEUR VV 75CL","","","","","","","3760014286834","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"024782","1","SEC","ENT","00001","FB","FC","","BATONNET BEBE PAR 50 GD JURY","BATONNET BEBE PAR 50 GD JURY","BATONNET BEBE PAR 50 GD JURY","BATONNET BEBE PAR 50 GD JURY","","","","","","","3245390136831","","","","SEC","","","1","","","","0","","","","","NON","","","","24.00","","301","","","","",""
"024832","1","FRG","FRA","91647","P1","PQ","","CHEVRE/6 DOUX NATURE 100G PRES","CHEVRE/6 DOUX NATURE 100G PRES","CHEVRE/6 DOUX NATURE 100G PRES","CHEVRE/6 DOUX NATURE 100G PRES","","","","","","","3228024140213","","","","FRAIS","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"024833","1","FRG","FRA","91647","P1","PQ","","CHEVRE/6 DOUX MIEL 100G PRES.","CHEVRE/6 DOUX MIEL 100G PRES.","CHEVRE/6 DOUX MIEL 100G PRES.","CHEVRE/6 DOUX MIEL 100G PRES.","","","","","","","3228024140220","","","","FRAIS","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"024834","1","FRG","FRA","91647","P1","PQ","","CHEVRE/6 DOUX BASILIC 100G PRE","CHEVRE/6 DOUX BASILIC 100G PRE","CHEVRE/6 DOUX BASILIC 100G PRE","CHEVRE/6 DOUX BASILIC 100G PRE","","","","","","","3228024140299","","","","FRAIS","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"024876","1","SEC","EPI","00000","AM","","","PETIT ECOLIER CHOCO LAIT 25G","PETIT ECOLIER CHOCO LAIT 25G","PETIT ECOLIER CHOCO LAIT 25G","PETIT ECOLIER CHOCO LAIT 25G","","","","","","","3017760662178","","","","SEC","","","1","","","","0","","","","","NON","","","","110.00","","301","","","","",""
"024906","1","SEC","EPI","00000","AM","","","GOUTER POCKET FRAISE /8 BN","GOUTER POCKET FRAISE /8 BN","GOUTER POCKET FRAISE /8 BN","GOUTER POCKET FRAISE /8 BN","","","","","","","3061990136817","","","","SEC","","","1","","","","0","","","","","NON","","","","20.00","","301","","","","",""
"024998","1","FRG","SGL","00000","X7","","","FEUILLETE/4 ST JACQUES 260G","FEUILLETE/4 ST JACQUES 260G","FEUILLETE/4 ST JACQUES 260G","FEUILLETE/4 ST JACQUES 260G","","","","","","","3325710007161","","","","SURGELE","","","1","","","","0","","","","","NON","","","","10.00","","301","","","","",""
"025004","1","SEC","EPI","00000","AN","","","PAIN EPICES 450G FORTWENGER","PAIN EPICES 450G FORTWENGER","PAIN EPICES 450G FORTWENGER","PAIN EPICES 450G FORTWENGER","","","","","","","3279130101568","","","","SEC","","","1","","","","0","","","","","NON","","","","9.00","","301","","","","",""
"025017","1","SEC","EPI","00001","AO","AI","","BONBON MENTHE  360GR GD JURY","BONBON MENTHE  360GR GD JURY","BONBON MENTHE  360GR GD JURY","BONBON MENTHE  360GR GD JURY","","","","","","","3560070816088","","","","SEC","","","1","","","","0","","","","","NON","","","","14.00","","301","","","","",""
"025323","1","SEC","EPI","00000","AM","","","BOUCHEES TRAITEUR X 36 CUISINE","BOUCHEES TRAITEUR X 36 CUISINE","BOUCHEES TRAITEUR X 36 CUISINE","BOUCHEES TRAITEUR X 36 CUISINE","","","","","","","3184830057322","","","","SEC","","","1","","","","0","","","","","NON","","","","1.00","","301","","","","",""
"025450","1","SEC","EPI","00001","AM","","","COOKIES TOUT CHOCO GD JURY","COOKIES TOUT CHOCO GD JURY","COOKIES TOUT CHOCO GD JURY","COOKIES TOUT CHOCO GD JURY","","","","","","","3245390069054","","","","SEC","","","1","","","","0","","","","","NON","","","","16.00","","301","","","","",""
"025661","1","FRG","FRA","00000","Q1","","","JAMBON FUME A/C LE MAZET    KG","JAMBON FUME A/C LE MAZET    KG","JAMBON FUME A/C LE MAZET    KG","JAMBON FUME A/C LE MAZET    KG","","","","","","","3449865256615","","","","FRAIS","","","1","","","","0","","","","","NON","","","","16.60","","301","","","","",""
"025662","1","FRG","FRA","00000","Q1","","","JAMBON BLANC A/C LE MAZET   KG","JAMBON BLANC A/C LE MAZET   KG","JAMBON BLANC A/C LE MAZET   KG","JAMBON BLANC A/C LE MAZET   KG","","","","","","","3449865256622","","","","FRAIS","","","1","","","","0","","","","","NON","","","","16.40","","301","","","","",""
"025663","1","FRG","FRA","00000","Q1","","","JAMBON TORCHON D/D LE MAZET KG","JAMBON TORCHON D/D LE MAZET KG","JAMBON TORCHON D/D LE MAZET KG","JAMBON TORCHON D/D LE MAZET KG","","","","","","","3177340012752","","","","FRAIS","","","1","","","","0","","","","","NON","","","","15.00","","301","","","","",""
"025682","1","SEC","EPI","00001","AP","","","G.JURY PATE CHAT SAUMON 1/2","G.JURY PATE CHAT SAUMON 1/2","G.JURY PATE CHAT SAUMON 1/2","G.JURY PATE CHAT SAUMON 1/2","","","","","","","3245390137135","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"025751","1","SEC","EPI","00000","AM","AA","","PAIN D'EPICES 500G **","PAIN D'EPICES 500G **","PAIN D'EPICES 500G **","PAIN D'EPICES 500G **","","","","","","","3110320020040","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"025826","1","SEC","EPI","00001","AM","","","BATONNET CHOCO 150GR GD JURY","BATONNET CHOCO 150GR GD JURY","BATONNET CHOCO 150GR GD JURY","BATONNET CHOCO 150GR GD JURY","","","","","","","3560071062347","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"026121","1","FRG","FRA","00000","P3","","","GATEAU MARBRE 600G COATHALEM","GATEAU MARBRE 600G COATHALEM","GATEAU MARBRE 600G COATHALEM","GATEAU MARBRE 600G COATHALEM","","","","","","","3230060000512","","","","FRAIS","","","1","","","","0","","","","","NON","","","","10.00","","301","","","","",""
"026128","1","FRG","SGL","00000","X3","","","CHAUSSON GOYAVE 100GR","CHAUSSON GOYAVE 100GR","CHAUSSON GOYAVE 100GR","CHAUSSON GOYAVE 100GR","","","","","","","9999910261285","","","","SURGELE","","","1","","","","0","","","","","NON","","","","72.00","","301","","","","",""
"026227","1","FRG","SGL","00000","X7","","","FRIAND FROMAGE 110G     7143","FRIAND FROMAGE 110G     7143","FRIAND FROMAGE 110G     7143","FRIAND FROMAGE 110G     7143","","","","","","","0262270000009","","","","SURGELE","","","1","","","","0","","","","","NON","","","","30.00","","301","","","","",""
"026228","1","FRG","SGL","00000","X7","","","FRIAND VIANDE 110G        7149","FRIAND VIANDE 110G        7149","FRIAND VIANDE 110G        7149","FRIAND VIANDE 110G        7149","","","","","","","3330160000440","","","","SURGELE","","","1","","","","0","","","","","NON","","","","30.00","","301","","","","",""
"026250","1","SEC","EPI","00000","AM","","","BOUCHEES/6 A GARNIR 3 TOQUES","BOUCHEES/6 A GARNIR 3 TOQUES","BOUCHEES/6 A GARNIR 3 TOQUES","BOUCHEES/6 A GARNIR 3 TOQUES","","","","","","","3162150000204","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"026304","1","FRG","FRA","00000","P3","AF","","GENOISE EXTRA FORCHY 230G","GENOISE EXTRA FORCHY 230G","GENOISE EXTRA FORCHY 230G","GENOISE EXTRA FORCHY 230G","","","","","","","3262350210455","","","","FRAIS","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"026306","1","FRG","FRA","00000","P3","AD","","CAKE AUX ORANGES 275G FORCHY","CAKE AUX ORANGES 275G FORCHY","CAKE AUX ORANGES 275G FORCHY","CAKE AUX ORANGES 275G FORCHY","","","","","","","3262350210295","","","","FRAIS","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"026307","1","FRG","FRA","00000","P3","AP","","GATEAU DE SAVOIE 400G FORCHY","GATEAU DE SAVOIE 400G FORCHY","GATEAU DE SAVOIE 400G FORCHY","GATEAU DE SAVOIE 400G FORCHY","","","","","","","3262350210448","","","","FRAIS","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"026350","1","SEC","ENT","00000","FA","EQ","","EDC FRESH 500ML PPB","EDC FRESH 500ML PPB","EDC FRESH 500ML PPB","EDC FRESH 500ML PPB","","","","","","","3560070923434","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"026441","1","FRG","FRA","00000","P3","AP","","CARRE AMANDES 280G","CARRE AMANDES 280G","CARRE AMANDES 280G","CARRE AMANDES 280G","","","","","","","3254950008099","","","","FRAIS","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"026461","1","FRG","FRA","00000","P3","AM","","ROULADE FRAISES 300G","ROULADE FRAISES 300G","ROULADE FRAISES 300G","ROULADE FRAISES 300G","","","","","","","3254950008198","","","","FRAIS","","","1","","","","0","","","","","NON","","","","7.00","","301","","","","",""
"026632","1","FRG","FRA","00000","P3","AP","","TARTELETTE POMMES 300G SEREBIS","TARTELETTE POMMES 300G SEREBIS","TARTELETTE POMMES 300G SEREBIS","TARTELETTE POMMES 300G SEREBIS","","","","","","","3254950008266","","","","FRAIS","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"026761","1","SEC","EPI","00000","AJ","CI","","POIVRE NOIR MOULU SCHT 500G","POIVRE NOIR MOULU SCHT 500G","POIVRE NOIR MOULU SCHT 500G","POIVRE NOIR MOULU SCHT 500G","","","","","","","3102870015409","","","","SEC","","","1","","","","0","","","","","NON","","","","20.00","","301","","","","",""
"026769","1","FRG","SGL","00000","X3","","","TARTELETTE COCO 90G       7270","TARTELETTE COCO 90G       7270","TARTELETTE COCO 90G       7270","TARTELETTE COCO 90G       7270","","","","","","","9999910267690","","","","SURGELE","","","1","","","","0","","","","","NON","","","","49.00","","301","","","","",""
"027167","1","FRG","FRA","00001","Q1","QM","","SAUCISSON SEC 12TR.120G G.JURY","SAUCISSON SEC 12TR.120G G.JURY","SAUCISSON SEC 12TR.120G G.JURY","SAUCISSON SEC 12TR.120G G.JURY","","","","","","","3245390099587","","","","FRAIS","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"027333","1","FRG","SGL","00000","X7","","","SAUCE BEURRE BLANC 300G TIPIAK","SAUCE BEURRE BLANC 300G TIPIAK","SAUCE BEURRE BLANC 300G TIPIAK","SAUCE BEURRE BLANC 300G TIPIAK","","","","","","","3165440240618","","","","SURGELE","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"027520","1","SEC","LIQ","00000","D5","","","GAILLAC PERLE LE PAS ST ANGEL","GAILLAC PERLE LE PAS ST ANGEL","GAILLAC PERLE LE PAS ST ANGEL","GAILLAC PERLE LE PAS ST ANGEL","","","","","","","3272590960621","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"027552","1","SEC","EPI","00000","AN","","","ROCHERS NOISET E.DE FETE 150G","ROCHERS NOISET E.DE FETE 150G","ROCHERS NOISET E.DE FETE 150G","ROCHERS NOISET E.DE FETE 150G","","","","","","","3560071126896","","","","SEC","","","1","","","","0","","","","","NON","","","","14.00","","301","","","","",""
"027681","1","FRG","SGL","00000","X7","","","FEUILLETE/4 JAMBON FROMAGE 260","FEUILLETE/4 JAMBON FROMAGE 260","FEUILLETE/4 JAMBON FROMAGE 260","FEUILLETE/4 JAMBON FROMAGE 260","","","","","","","3325710007208","","","","SURGELE","","","1","","","","0","","","","","NON","","","","10.00","","301","","","","",""
"027720","1","FRG","FRA","00000","P3","AE","","GAUFRES PATISSIERES 200G","GAUFRES PATISSIERES 200G","GAUFRES PATISSIERES 200G","GAUFRES PATISSIERES 200G","","","","","","","3254950009584","","","","FRAIS","","","1","","","","0","","","","","NON","","","","8.00","","301","","","","",""
"027904","1","SEC","EPI","00000","AM","","","CHOUX X 45 EN CUISINE","CHOUX X 45 EN CUISINE","CHOUX X 45 EN CUISINE","CHOUX X 45 EN CUISINE","","","","","","","3184830055892","","","","SEC","","","1","","","","0","","","","","NON","","","","1.00","","301","","","","",""
"027914","1","SEC","EPI","00000","AM","","","MINI TARTE SALEE/360 E.CUISINE","MINI TARTE SALEE/360 E.CUISINE","MINI TARTE SALEE/360 E.CUISINE","MINI TARTE SALEE/360 E.CUISINE","","","","","","","3184830057483","","","","SEC","","","1","","","","0","","","","","NON","","","","1.00","","301","","","","",""
"027990","1","SEC","EPI","00000","AM","","","BOUCHEE COLLECT.X 45 E.CUISINE","BOUCHEE COLLECT.X 45 E.CUISINE","BOUCHEE COLLECT.X 45 E.CUISINE","BOUCHEE COLLECT.X 45 E.CUISINE","","","","","","","3184830057513","","","","SEC","","","1","","","","0","","","","","NON","","","","1.00","","301","","","","",""
"028008","1","SEC","EPI","00001","AM","","","PT BEURRE 200 GR GD JURY","PT BEURRE 200 GR GD JURY","PT BEURRE 200 GR GD JURY","PT BEURRE 200 GR GD JURY","","","","","","","3245390967763","","","","SEC","","","1","","","","0","","","","","NON","","","","24.00","","301","","","","",""
"028067","1","SEC","EPI","00001","AM","","","PT BEURRE CHOCO.LAIT GD JURY","PT BEURRE CHOCO.LAIT GD JURY","PT BEURRE CHOCO.LAIT GD JURY","PT BEURRE CHOCO.LAIT GD JURY","","","","","","","3245398472450","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"028068","1","SEC","EPI","00001","AM","","","PT BEURRE CHOCO.NOIR GD JURY","PT BEURRE CHOCO.NOIR GD JURY","PT BEURRE CHOCO.NOIR GD JURY","PT BEURRE CHOCO.NOIR GD JURY","","","","","","","3245397162789","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"028071","1","SEC","EPI","00001","AM","","","PALMIER 100GR GD JURY       C*","PALMIER 100GR GD JURY       C*","PALMIER 100GR GD JURY       C*","PALMIER 100GR GD JURY       C*","","","","","","","3245399213151","","","","SEC","","","1","","","","0","","","","","NON","","","","18.00","","301","","","","",""
"028164","1","FRG","FRA","00000","P3","AP","","ETOILE/8 COCO 300G SEREBIS","ETOILE/8 COCO 300G SEREBIS","ETOILE/8 COCO 300G SEREBIS","ETOILE/8 COCO 300G SEREBIS","","","","","","","3254950008303","","","","FRAIS","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"028328","1","SEC","EPI","00001","AM","","","GALETTE BRETONNE P.B 125G JURY","GALETTE BRETONNE P.B 125G JURY","GALETTE BRETONNE P.B 125G JURY","GALETTE BRETONNE P.B 125G JURY","","","","","","","3245393092936","","","","SEC","","","1","","","","0","","","","","NON","","","","22.00","","301","","","","",""
"028601","1","SEC","EPI","00000","AM","","","GALETTE ST-MICHEL 51G","GALETTE ST-MICHEL 51G","GALETTE ST-MICHEL 51G","GALETTE ST-MICHEL 51G","","","","","","","3178530407716","","","","SEC","","","1","","","","0","","","","","NON","","","","60.00","","301","","","","",""
"028769","1","FRG","FRA","99203","P1","","","PANNA COTTA 1L E&V","PANNA COTTA 1L E&V","PANNA COTTA 1L E&V","PANNA COTTA 1L E&V","","","","","","","3451790287695","","","","FRAIS","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"028771","1","FRG","FRA","99203","P1","","","TIRAMISU 1L E&V","TIRAMISU 1L E&V","TIRAMISU 1L E&V","TIRAMISU 1L E&V","","","","","","","3451790818974","","","","FRAIS","","","1","","","","0","","","","","NON","","","","6.00","","301","","","","",""
"029117","1","SEC","LIQ","00000","D5","DV","","BORDEAUX RGE BARON LESTAC 37,5","BORDEAUX RGE BARON LESTAC 37,5","BORDEAUX RGE BARON LESTAC 37,5","BORDEAUX RGE BARON LESTAC 37,5","","","","","","","3211203433312","","","","SEC","","","1","","","","0","","","","","OUI","","","","12.00","","301","","","","",""
"029122","1","SEC","LIQ","00000","D5","DP","","MOULIN A VENT RGE D.LABRUY 75C","MOULIN A VENT RGE D.LABRUY 75C","MOULIN A VENT RGE D.LABRUY 75C","MOULIN A VENT RGE D.LABRUY 75C","","","","","","","3700670600230","","","","SEC","","","1","","","","0","","","","","OUI","","","","6.00","","301","","","","",""
"029297","1","SEC","EPI","00000","AN","","","ETOILE CANNELLE 200G FORTWENG.","ETOILE CANNELLE 200G FORTWENG.","ETOILE CANNELLE 200G FORTWENG.","ETOILE CANNELLE 200G FORTWENG.","","","","","","","3279130102305","","","","SEC","","","1","","","","0","","","","","NON","","","","20.00","","301","","","","",""
"029298","1","SEC","EPI","00000","AN","","","RONDS DE LUNE 250G FORTWENGER","RONDS DE LUNE 250G FORTWENGER","RONDS DE LUNE 250G FORTWENGER","RONDS DE LUNE 250G FORTWENGER","","","","","","","3299130101542","","","","SEC","","","1","","","","0","","","","","NON","","","","20.00","","301","","","","",""
"029299","1","SEC","EPI","00000","AN","","","FORTWENGER 225G","FORTWENGER 225G","FORTWENGER 225G","FORTWENGER 225G","","","","","","","3279130112052","","","","SEC","","","1","","","","0","","","","","NON","","","","20.00","","301","","","","",""
"030024","1","SEC","ENT","00000","FB","FB","","TAHITI DCHE TAMANU/GINGEM.250M","TAHITI DCHE TAMANU/GINGEM.250M","TAHITI DCHE TAMANU/GINGEM.250M","TAHITI DCHE TAMANU/GINGEM.250M","","","","","","","8718951040670","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
"030045","1","SEC","EPI","00000","AB","","","MELANGE FESTIF 37CL SABAROT","MELANGE FESTIF 37CL SABAROT","MELANGE FESTIF 37CL SABAROT","MELANGE FESTIF 37CL SABAROT","","","","","","","3111952015992","","","","SEC","","","1","","","","0","","","","","NON","","","","12.00","","301","","","","",""
