"001157","0","","","3","01","CHANG KON FAT         ***","","FAUBOURG LABRI N°21","97300","CAYENNE","003000","","","*","CHANG KON","","",""
"001158","0","","","3","01","HO WAI                ***","","33, CITE FEAN MARIE","97300","CAYENNE","003000","","","*","HO WAI","","",""
"001159","0","","","3","01","HO KONG YOU           ***","","4,5 KM RTE DE MONTABO","97300","CAYENNE","003190","","","*","","","",""
"001160","0","","","3","01","RESTAURANT DELILI","","68 BIS CH PAPINABO","97310","KOUROU","002060","","","P","XU QINGYI","","",""
"001161","0","","","3","01","LS BON MARKET","","2 CHEMIN LEROY","97310","KOUROU","002770","","","C","LI CHRISTINE","","",""
"001162","0","","","3","01","LES SALADES COMPLETE","","9 LOT YARDE","97351","MATOURY","002750","","","P","ME FRANCILLONNE","","",""
"001163","0","","","3","01","PROMARITIME GUYANE","","PONTON BALOUROU","97310","KOUROU","002590","","","C","MR TETREL","","",""
"001164","0","","","3","01","HO WEE YUNG           ***","","MANGO/CITE CAPULO N°8","97300","CAYENNE","003570","","","*","HO WEE YUN","","",""
"001165","0","","","3","01","HO KON YAU            ***","","4,5 KM RTE DE MONTABO","97300","CAYENNE","003190","","","*","HO KON YAU","","",""
"001166","0","","","3","01","YICK HOI IP JIMMY    ***","","22 CITE OYANAS/MEDAN","97300","CAYENNE","003150","","","B","YICK LAI M","","",""
"001167","0","","","3","01","HO SHU WAH            ***","","CITE GRAND BONHOMME","97300","CAYENNE","003310","","","*","YAU KIN MUI","","",""
"001168","0","","","3","01","LS MEDAN VENDU        ***","","29 CITE OYANAS MEDAN","97300","CAYENNE","003830","","","B","YIK LAI IRENE","","",""
"001169","1","","","3","01","HUIT A 8 STOUPAN","","1 VILLA SABRINA","97351","MATOURY","003820","","","C","MR FONG","","",""
"001170","0","","","3","01","HO TCHOU MIN","","88 RUE J. CATAYEE","97300","CAYENNE","003090","","","B","HO THOU MI","","",""
"001171","0","","","3","01","HO FONG YOU           ***","","CITE BONHOMME N°169","97300","CAYENNE","003100","","","*","VENDU","","",""
"001172","0","","","3","01","YU MING CHUAN - G. FOO***","","PK  3 RTE MADELEINE","97300","CAYENNE","003030","","","*","ALAIN YU M","","",""
"001173","0","","","3","01","","","59,RUE RENE JADFARD","97300","CAYENNE","003430","","","*","MORDICE G.","","",""
"001174","0","","","3","01","TOKYO LS","","29,SCHOELCHER,J.CATAYEE","97300","CAYENNE","003170","","","C","CHAN YUK YING","","",""
"001175","0","","","3","01","YAU WAI KEUNG         ***","","CITE MIRZA N°62","97300","CAYENNE","003500","","","*","YAU WAI KEUNG","","",""
"001176","0","","","3","01","CHAN YUK LUN","","3 ROUTE MANGO","97300","CAYENNE","003740","","","B","HO TCHOU L","","",""
"001177","0","","","3","01","REST KENTUCKY","","RT MONTABO","97300","CAYENNE","003150","","","B","CHONG CHIN KAN","","",""
"001178","0","","","3","01","FRANCIS L.S.","","CITE J.FRANCOIS-BONHOMME","97300","CAYENNE","003310","","","B","HUNG FRANCIS","","",""
"001179","0","","","3","01","WONG CHOO LIONG       ***","","45,RUE ROUGET DE L'ISLE","97300","CAYENNE","000000","","","*","","","",""
"001180","2","","","3","01","PROXIMIRZA-LS XI***","","62, CITE MIRZA","97300","CAYENNE","003950","","","B","YANG YUN LING","","",""
"001181","0","","","3","01","HO HSIAO PO           ***","","CITE MIRZA N° 8","97300","CAYENNE","000000","","","*","HO","","",""
"001182","0","","","3","01","HO MOON KEUNG         ***","","23,DIGUE RONJON","97300","CAYENNE","000000","","","*","","","",""
"001183","0","","","3","01","OYANAS SERVICE        ***","","KIOS DES FLORALIES","97300","CAYENNE","003370","","","*","ALEXANDRE ALEX","","",""
"001184","0","","","3","01","CHEUNG CHUN LUN","","69,AV DE GAULLE","97300","CAYENNE","003240","","","B","PO WUN/MATOURY","","",""
"001185","0","","","3","01","HO TAM CHAY WILCO (APY***","","CITE ZEPHIR BPT B COL E 5","97300","CAYENNE","003870","","","*","HO TAM CHAY","","",""
"001186","0","","","3","01","MATHIEU LEON          ***","","14 BIS RUE E. PREVOT","97300","CAYENNE","003570","","","*","","","",""
