"301","020527","2.00","2.62","6.00","2.48","12.00","2.41","12.00","2.41","12.00","2.41"
"301","020528","2.00","2.80","6.00","2.64","12.00","2.51","12.00","2.51","12.00","2.51"
"301","020530","2.00","2.13","6.00","1.98","12.00","1.87","12.00","1.87","12.00","1.87"
"301","020532","2.00","2.65","6.00","2.47","12.00","2.32","12.00","2.32","12.00","2.32"
"301","020533","2.00","2.58","6.00","2.40","12.00","2.26","12.00","2.26","12.00","2.26"
"301","020551","2.00","5.45","16.00","4.71","32.00","4.54","32.00","4.54","32.00","4.54"
"301","020558","2.00","6.12","16.00","5.31","32.00","5.10","32.00","5.10","32.00","5.10"
"301","020568","2.00","6.89","16.00","5.99","32.00","5.75","32.00","5.75","32.00","5.75"
"301","020586","2.00","11.04","16.00","9.56","32.00","9.20","32.00","9.20","32.00","9.20"
"301","020591","2.00","12.09","16.00","10.48","32.00","10.07","32.00","10.07","32.00","10.07"
"301","020614","2.00","14.28","16.00","12.38","32.00","11.91","32.00","11.91","32.00","11.91"
"301","020656","2.00","4.62","36.00","4.28","36.00","4.28","36.00","4.28","36.00","4.28"
"301","020722","2.00","1.09","24.00","0.99","48.00","0.95","48.00","0.95","48.00","0.95"
"301","020911","2.00","5.78","6.00","5.39","12.00","5.01","12.00","5.01","12.00","5.01"
"301","021029","2.00","1.71","8.00","1.60","16.00","1.54","16.00","1.54","16.00","1.54"
"301","021036","2.00","3.02","16.00","2.81","32.00","2.65","32.00","2.65","32.00","2.65"
"301","021120","2.00","5.48","12.00","4.75","24.00","4.38","24.00","4.38","24.00","4.38"
"301","021233","2.00","1.63","12.00","1.47","24.00","1.41","24.00","1.41","24.00","1.41"
"301","021323","24.00","0.66","48.00","0.64","96.00","0.59","96.00","0.59","96.00","0.59"
"301","021324","2.00","1.81","15.00","1.75","30.00","1.62","30.00","1.62","30.00","1.62"
"301","021326","2.00","1.81","15.00","1.75","30.00","1.62","30.00","1.62","30.00","1.62"
"301","021328","2.00","2.10","20.00","2.01","40.00","1.88","40.00","1.88","40.00","1.88"
"301","021329","2.00","0.66","24.00","0.64","48.00","0.59","48.00","0.59","48.00","0.59"
"301","021330","2.00","0.67","24.00","0.65","48.00","0.59","48.00","0.59","48.00","0.59"
"301","021425","2.00","1.02","12.00","0.95","24.00","0.92","24.00","0.92","24.00","0.92"
"301","021561","2.00","2.12","19.00","1.99","38.00","1.93","95.00","1.89","95.00","1.89"
"301","021562","2.00","2.14","19.00","1.99","38.00","1.93","95.00","1.89","95.00","1.89"
"301","021563","2.00","3.78","6.00","3.64","12.00","3.50","12.00","3.50","12.00","3.50"
"301","021565","2.00","2.14","19.00","1.99","38.00","1.93","95.00","1.89","95.00","1.89"
"301","021566","2.00","2.14","19.00","1.99","38.00","1.93","95.00","1.89","95.00","1.89"
"301","021568","2.00","0.95","12.00","0.76","24.00","0.74","60.00","0.73","60.00","0.73"
"301","021569","3.00","0.93","12.00","0.81","24.00","0.79","60.00","0.72","60.00","0.72"
"301","021570","2.00","0.93","12.00","0.81","24.00","0.79","60.00","0.73","60.00","0.73"
"301","021573","2.00","2.21","19.00","2.13","38.00","1.99","38.00","1.99","38.00","1.99"
"301","021574","3.00","0.93","12.00","0.81","24.00","0.79","60.00","0.70","60.00","0.70"
"301","021575","2.00","2.14","19.00","1.99","38.00","1.93","95.00","1.89","95.00","1.89"
"301","021577","2.00","2.21","19.00","1.93","38.00","1.87","38.00","1.87","38.00","1.87"
"301","021608","2.00","6.13","6.00","5.92","12.00","5.69","12.00","5.69","12.00","5.69"
"301","021700","2.00","0.99","12.00","0.91","24.00","0.88","24.00","0.88","24.00","0.88"
"301","021702","2.00","6.37","12.00","6.11","24.00","5.86","24.00","5.86","24.00","5.86"
"301","021769","1.00","15.12","3.00","14.11","6.00","13.61","12.00","13.10","12.00","13.10"
"301","021826","1.00","7.99","8.00","7.60","16.00","7.15","16.00","7.15","16.00","7.15"
"301","021852","2.00","5.57","6.00","5.01","12.00","4.82","12.00","4.82","12.00","4.82"
"301","021928","1.00","5.82","1.00","5.82","1.00","5.82","1.00","5.82","1.00","5.82"
"301","022002","2.00","1.66","14.00","1.46","28.00","1.40","28.00","1.40","28.00","1.40"
"301","022061","2.00","2.50","8.00","2.34","16.00","2.26","16.00","2.26","16.00","2.26"
"301","022257","2.00","1.74","20.00","1.62","40.00","1.51","40.00","1.51","40.00","1.51"
"301","022303","2.00","2.98","6.00","2.71","12.00","2.57","12.00","2.57","12.00","2.57"
"301","022453","2.00","1.14","12.00","1.01","24.00","0.97","24.00","0.97","24.00","0.97"
"301","022454","2.00","1.14","12.00","1.01","24.00","0.97","24.00","0.97","24.00","0.97"
