"","301","SFG","009626","5","6.70","6.70","","","3585290006200"
"","301","SFG","010099","1","1.57","1.57","","","3069942307032"
"","301","SFG","010099","2","1.57","1.57","","","3069942307032"
"","301","SFG","010122","1","1.47","1.47","","","3033710001286"
"","301","SFG","010122","2","1.47","1.47","","","3033710001286"
"","301","SFG","010123","1","1.79","1.79","","","3033710000487"
"","301","SFG","010123","2","1.79","1.79","","","3033710000487"
"","301","SFG","010217","1","1.10","1.10","","","3245390183453"
"","301","SFG","010217","2","1.10","1.10","","","3245390183453"
"","301","SFG","010639","1","5.35","5.35","","","3173287142309"
"","301","SFG","010639","2","5.35","5.35","","","3173287142309"
"","301","SFG","010771","1","0.67","0.67","","","0000054074019"
"","301","SFG","010771","2","0.67","0.67","","","0000054074019"
"","301","SFG","010771","3","0.67","0.67","","","0000054074019"
"","301","SFG","010771","4","0.70","0.70","","","0000054074019"
"","301","SFG","010809","1","1.81","1.81","","","3245390183460"
"","301","SFG","010809","2","1.81","1.81","","","3245390183460"
"","301","SFG","010828","1","0.25","0.25","","","3023470001114"
"","301","SFG","010828","2","0.25","0.25","","","3023470001114"
"","301","SFG","010834","1","0.23","0.23","","","3023470010062"
"","301","SFG","010834","2","0.23","0.23","","","3023470010062"
"","301","SFG","011001","1","1.27","1.27","","","3560070871964"
"","301","SFG","011001","2","1.27","1.27","","","3560070871964"
"","301","SFG","011001","3","1.19","1.19","","","3560070871964"
"","301","SFG","011001","5","1.09","1.09","","","3560070871964"
"","301","SFG","011031","1","2.71","2.71","","","3560070191062"
"","301","SFG","011031","2","2.71","2.71","","","3560070191062"
"","301","SFG","011031","3","2.60","2.60","","","3560070191062"
"","301","SFG","011031","4","2.71","2.71","","","3560070191062"
"","301","SFG","011031","5","2.38","2.38","","","3560070191062"
"","301","SFG","011344","1","0.93","0.93","","","8005090003889"
"","301","SFG","011344","2","0.93","0.93","","","8005090003889"
"","301","SFG","011513","1","1.60","1.60","","","3245393405279"
"","301","SFG","011513","2","1.60","1.60","","","3245393405279"
"","301","SFG","011516","1","0.74","0.74","","","3608140976192"
"","301","SFG","011516","2","0.74","0.74","","","3608140976192"
"","301","SFG","011516","3","0.76","0.76","","","3608140976192"
"","301","SFG","011516","5","0.64","0.64","","","3608140976192"
"","301","SFG","012075","1","2.15","2.15","","","3017800180433"
"","301","SFG","012075","2","2.15","2.15","","","3017800180433"
"","301","SFG","012075","3","2.15","2.15","","","3017800180433"
"","301","SFG","012075","5","2.15","2.15","","","3017800180433"
"","301","SFG","012458","1","1.80","1.80","","","3245399014888"
"","301","SFG","012458","2","1.80","1.80","","","3245399014888"
"","301","SFG","012528","1","5.85","5.85","","","3700898901058"
"","301","SFG","012528","2","5.85","5.85","","","3700898901058"
"","301","SFG","012528","3","5.48","5.48","","","3700898901058"
"","301","SFG","012528","5","5.26","5.26","","","3700898901058"
"","301","SFG","012928","1","1.53","1.53","","","3270190349129"
"","301","SFG","012928","2","1.53","1.53","","","3270190349129"
"","301","SFG","013009","1","4.24","4.24","","","3259422743010"
"","301","SFG","013009","2","4.24","4.24","","","3259422743010"
