"210","A1","F","882861","00370389","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180622","574561","20180625","194727","33","523.43"
"210","A1","F","883671","00370457","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180625","574629","20180628","194735","6","243.42"
"210","A1","F","883681","00370458","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180625","574630","20180628","194735","29","510.42"
"210","A1","F","883691","00370460","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180622","574599","20180628","194735","23","557.09"
"210","A1","F","883701","00370463","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180622","20180623","20180622","574600","20180628","194735","4","44.16"
"210","A1","F","886161","00370580","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180627","20180627","574885","20180628","194735","7","430.22"
"210","A1","F","886171","00370581","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180627","20180627","574888","20180628","194735","8","194.22"
"210","A1","F","886181","00370630","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180627","20180627","574883","20180628","194735","12","528.49"
"210","A1","F","886191","00370631","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180627","20180627","574886","20180628","194735","21","566.97"
"210","A1","F","885781","00371001","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180628","20180627","574891","20180628","194735","3","57.24"
"210","A1","F","885791","00371002","N","1","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180628","20180627","574889","20180628","194735","35","785.4"
"210","A1","F","886201","00371136","N","D","1","C15205","","HYPER CLUNYBAM SAS","CRF","20180626","20180627","20180627","574882","20180628","194735","48","767.52"
"210","A1","F","886541","00371176","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574926","20180628","194735","7","123.4"
"210","A1","F","886551","00371177","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574927","20180628","194735","13","686.8"
"210","A1","F","886561","00371178","N","2","2","C15205","","HYPER CLUNYBAM SAS","CRF","20180627","20180628","20180627","574923","20180628","194735","46","788.1"
